filepath,label,source,generator,split
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_717.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_6827.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_6833.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_18180.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_2466.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_2471.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_13166.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_23233.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_15008.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_5288.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_1403.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_13787.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_6432.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_8384.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_13545.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_6568.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_20818.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_1472.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_9011.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_2853.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_910.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_13924.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_31115.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_16771.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_9595.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_2717.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_3354.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_27948.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_33167.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_2625.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_22915.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_16148.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_18974.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_8034.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_11138.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_17859.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_3273.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01491361_1020.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_2394.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_20626.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_550.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_14804.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_18115.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_11636.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_24770.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_19514.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_22917.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_5321.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_16043.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_15073.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_21982.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_7055.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_19470.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_12950.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_11360.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_12593.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_2369.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_15645.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_28532.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_16833.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_21760.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_22942.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_22902.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_13623.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_4998.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_18094.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_17501.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_2603.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_14790.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_25208.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_4260.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_6567.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_2847.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_11932.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_1476.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_5720.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_5548.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_2746.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_12388.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_10698.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_316.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_22401.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_11916.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_4282.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_27204.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_4119.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_6638.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_13558.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_2667.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_23581.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_31339.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_29551.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_18604.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_16477.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_5867.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_18160.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_459.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_8989.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_15453.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_13649.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_745.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_10531.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_2245.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_9680.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_12972.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_1185.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_12637.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_7752.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_18128.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_13397.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_20506.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_23104.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_17762.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_9841.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_21862.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_3428.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_28758.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_530.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_12723.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_13116.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_4556.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_2375.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_25066.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_16351.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_6731.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_3197.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_14802.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_10826.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_3587.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_6679.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_1440.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_9855.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_8363.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_16309.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_13274.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_17884.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_21023.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_33949.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_12191.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_951.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01491361_10142.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_10594.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_20788.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_18595.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_17366.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_1895.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_23974.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_20523.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_8596.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_5066.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_27312.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_10016.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_1374.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_26160.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_12965.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_20705.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_16813.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_605.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_23006.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_10744.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_14347.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_20263.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_2352.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_3937.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_345.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_7965.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_18142.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_1951.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_14383.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_12433.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_3269.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_11316.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_16348.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_2290.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_1756.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_3036.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_11281.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_10139.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_17309.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_6275.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_17783.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_29681.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01440764_3375.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_14670.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01443537_957.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_4818.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01443537_16261.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_6361.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01443537_9744.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_29537.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_27930.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_5361.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_21335.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01491361_11011.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_8623.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\glide\imagenet_glide\train\nature\n01484850_32144.JPEG,real,genimage,glide,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01440764_10852.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_14190.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_14559.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01440764_8521.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01443537_13546.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\stable_diffusion_v_1_5\imagenet_ai_0424_sdv5\train\nature\n01484850_30992.JPEG,real,genimage,stable_diffusion_v_1_5,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_25228.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\ADM\imagenet_ai_0508_adm\train\nature\n01484850_20518.JPEG,real,genimage,ADM,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01484850_18791.JPEG,real,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\nature\n01440764_10110.JPEG,real,genimage,Midjourney,train
